INVOICE_ID,INVOICE_DATE,INVOICE_AMOUNT,AMOUNT_PAID,ATTRIBUTE_CATEGORY,INVOICE_NUM,RECEIVER
1877861,05-NOV-15,300,300,AVANSAS,1-2084/35-11,"MARIUS SKARUPSKAS"
1877863,05-NOV-15,300,300,AVANSAS,1-2084/36-11,"ŠARŪNAS SKUČAS"
1877865,05-NOV-15,300,300,AVANSAS,1-2084/37-11,"GEDIMINAS STORPIRŠTIS"
1877866,05-NOV-15,300,300,AVANSAS,1-2084/38-11,"LIUTAURAS STOŠKUS"
1877867,05-NOV-15,300,300,AVANSAS,1-2084/40-11,"ŽILVINAS ŠILGALIS"
1877869,05-NOV-15,300,300,AVANSAS,1-2084/41-11,"EDITA ŠIŠKO"
1877870,05-NOV-15,300,300,AVANSAS,1-2084/42-11,"ALDONA ŠVENTICKIENĖ"
1877872,05-NOV-15,300,300,AVANSAS,1-2084/43-11,"GEDIMINAS ŠVILPA"
1877873,05-NOV-15,300,300,AVANSAS,1-2084/44-11,"EDITA TAMOŠIŪNAITĖ"
1877874,05-NOV-15,300,300,AVANSAS,1-2084/46-11,"VIDAS URBONAVIČIUS"
1877875,05-NOV-15,300,300,AVANSAS,1-2084/47-11,"ARTŪRAS ZUOKAS"
1877876,05-NOV-15,53.4,53.4,AVANSAS,1-2084/49-11,"LINAS KVEDARAVIČIUS"
1879277,27-OCT-15,167.97,167.97,AVANSAS,"DP1.9 168","REMIGIJUS ŠIMAŠIUS"
1880638,27-OCT-15,52.84,52.84,AVANSAS,BRBH631000060480,"REMIGIJUS ŠIMAŠIUS"
1883329,06-NOV-15,57,57,AVANSAS,24-40/1,"REMIGIJUS ŠIMAŠIUS"
1892872,09-NOV-15,26.14,26.14,AVANSAS,KVE00002047,"REMIGIJUS ŠIMAŠIUS"
1892888,10-NOV-15,20.59,20.59,AVANSAS,KVE00002051,"REMIGIJUS ŠIMAŠIUS"
1900514,12-NOV-15,8.2,8.2,AVANSAS,KVE00002053,"REMIGIJUS ŠIMAŠIUS"
1900526,15-OCT-15,172.6,172.6,AVANSAS,"SM-15-31 519","VALDAS BENKUNSKAS"
1900543,20-NOV-15,31.61,31.61,AVANSAS,"ČPI 39337","LINAS KVEDARAVIČIUS"
1917271,04-DEC-15,7.09,7.09,AVANSAS,1-2084/2-12,"RIMAS ANDRIKIS"
1917291,04-DEC-15,300,300,AVANSAS,1-2084/3-12,"AUŠRINĖ ARMONAITĖ"
1917302,04-DEC-15,300,300,AVANSAS,1-2084/4-12,"RITA BALČIŪNIENĖ"
1917316,04-DEC-15,300,300,AVANSAS,1-2084/5-12,"ADOMAS BUŽINSKAS"
1917330,04-DEC-15,300,300,AVANSAS,1-2084/6-12,"RENATA CYTACKA"
1917339,04-DEC-15,300,300,AVANSAS,1-2084/7-12,"ALGIS ČAPLIKAS"
1917772,04-DEC-15,300,300,AVANSAS,1-2084/8-12,"DMITRIJ GNEUŠEV"
1917785,04-DEC-15,7.09,7.09,AVANSAS,1-2084/9-12,"MARK ADAM HAROLD"
1917793,04-DEC-15,300,300,AVANSAS,1-2084/10-12,"VAIDOTAS ILGIUS"
1917809,04-DEC-15,21.09,21.09,AVANSAS,1-2084/11-12,"AUDRONIS IMBRASAS"
1917820,04-DEC-15,300,300,AVANSAS,1-2084/12-12,"JUOZAS IMBRASAS"
1917830,04-DEC-15,248.56,248.56,AVANSAS,1-2084/13-12,"VINCAS JURGUTIS"
1917848,04-DEC-15,300,300,AVANSAS,1-2084/14-12,"JAROSLAV KAMINSKI"
1917858,04-DEC-15,300,300,AVANSAS,1-2084/15-12,"JUSTINA KAŠĖTAITĖ"
1917872,04-DEC-15,300,300,AVANSAS,1-2084/16-12,"ANDRIUS KATINAS"
1917892,04-DEC-15,271.47,271.47,AVANSAS,1-2084/17-12,"AUKSĖ KONTRIMIENĖ"
1917904,04-DEC-15,300,300,AVANSAS,1-2084/18-12,"VAIDAS KUKARĖNAS"
1917930,04-DEC-15,7.09,7.09,AVANSAS,1-2084/19-12,"DARIUS KUOLYS"
1917943,04-DEC-15,300,300,AVANSAS,1-2084/20-12,"PAULĖ KUZMICKIENĖ"
1918005,04-DEC-15,300,300,AVANSAS,1-2084/21-12,"ARTUR LIUDKOVSKI"
1918064,04-DEC-15,300,300,AVANSAS,1-2084/22-12,"MYKOLAS MAJAUSKAS"
1918079,04-DEC-15,300,300,AVANSAS,1-2084/23-12,"ZBIGNIEV MACIEJEVSKI"
1918093,04-DEC-15,300,300,AVANSAS,1-2084/24-12,"AUŠRA MALDEIKIENĖ"
1918109,04-DEC-15,300,300,AVANSAS,1-2084/25-12,"VIDMANTAS MARTIKONIS"
1918124,04-DEC-15,300,300,AVANSAS,1-2084/26-12,"VYTAUTAS MITALAS"
1918147,04-DEC-15,300,300,AVANSAS,1-2084/27-12,"MIROSLAVAS MONKEVIČIUS"
1918184,04-DEC-15,279.95,279.95,AVANSAS,1-2084/28-12,"RAFAEL MUKSINOV"
1918198,04-DEC-15,300,300,AVANSAS,1-2084/29-12,"KĘSTUTIS NĖNIUS"
1918213,04-DEC-15,300,300,AVANSAS,1-2084/30-12,"JUOZAS OLEKAS"
1918234,04-DEC-15,300,300,AVANSAS,1-2084/31-12,"VIOLETA PODOLSKAITĖ"
1918245,04-DEC-15,300,300,AVANSAS,1-2084/32-12,"ROMUALDA POŠEVECKAJA"
1918257,04-DEC-15,300,300,AVANSAS,1-2084/33-12,"GEDIMINAS RUDŽIONIS"
1918267,04-DEC-15,300,300,AVANSAS,1-2084/34-12,"GŽEGOŽ SAKSON"
1918275,04-DEC-15,300,300,AVANSAS,1-2084/35-12,"ARVYDAS SEKMOKAS"
1918290,04-DEC-15,300,300,AVANSAS,1-2084/36-12,"MARIUS SKARUPSKAS"
1918304,04-DEC-15,300,300,AVANSAS,1-2084/37-12,"ŠARŪNAS SKUČAS"
1918321,04-DEC-15,300,300,AVANSAS,1-2084/38-12,"GEDIMINAS STORPIRŠTIS"
1918355,04-DEC-15,245.13,245.13,AVANSAS,1-2084/39-12,"LIUTAURAS STOŠKUS"
1918380,04-DEC-15,300,300,AVANSAS,1-2084/40-12,"ŽILVINAS ŠILGALIS"
1918469,04-DEC-15,300,300,AVANSAS,1-2084/41-12,"EDITA ŠIŠKO"
1918482,04-DEC-15,300,300,AVANSAS,1-2084/42-12,"ALDONA ŠVENTICKIENĖ"
1918503,04-DEC-15,300,300,AVANSAS,1-2084/43-12,"GEDIMINAS ŠVILPA"
1918530,04-DEC-15,300,300,AVANSAS,1-2084/44-12,"EDITA TAMOŠIŪNAITĖ"
1918547,04-DEC-15,93.06,93.06,AVANSAS,1-2084/45-12,"SKIRMANTAS TUMELIS"
1918595,04-DEC-15,300,300,AVANSAS,1-2084/46-12,"VIDAS URBONAVIČIUS"
1918625,04-DEC-15,300,300,AVANSAS,1-2084/47-12,"ARTŪRAS ZUOKAS"
1918646,04-DEC-15,121.93,121.93,AVANSAS,1-2084/48-12,"VALDAS BENKUNSKAS"
1918670,04-DEC-15,130.53,130.53,AVANSAS,1-2084/49-12,"LINAS KVEDARAVIČIUS"
1934929,03-DEC-15,22.11,22.11,AVANSAS,KVE00002081,"REMIGIJUS ŠIMAŠIUS"
1934934,15-DEC-15,43.56,43.56,AVANSAS,"T707 00068342","REMIGIJUS ŠIMAŠIUS"
1934949,13-NOV-15,145.3,145.3,AVANSAS,"INT 5013","VALDAS BENKUNSKAS"
1940999,23-DEC-15,100,100,AVANSAS,"DKP/15 000538","VALDAS BENKUNSKAS"
1941006,21-DEC-15,80.4,80.4,AVANSAS,"LMR 0065760","LINAS KVEDARAVIČIUS"
1941017,21-DEC-15,76.2,76.2,AVANSAS,"LMR 0065759","REMIGIJUS ŠIMAŠIUS"
1946037,07-JAN-16,296.77,296.77,AVANSAS,1-2084/4-01,"RITA BALČIŪNIENĖ"
1946129,07-JAN-16,272.07,272.07,AVANSAS,1-2084/5-01,"ADOMAS BUŽINSKAS"
1946163,07-JAN-16,300,300,AVANSAS,1-2084/6-01,"RENATA CYTACKA"
1946171,07-JAN-16,300,300,AVANSAS,1-2084/7-01,"ALGIS ČAPLIKAS"
1946175,07-JAN-16,300,300,AVANSAS,1-2084/12-01,"JUOZAS IMBRASAS"
1946180,07-JAN-16,130.65,130.65,AVANSAS,1-2084/14-01,"JAROSLAV KAMINSKI"
1946201,07-JAN-16,300,300,AVANSAS,1-2084/16-01,"ANDRIUS KATINAS"
1946211,07-JAN-16,296.5,296.5,AVANSAS,1-2084/17-01,"AUKSĖ KONTRIMIENĖ"
1946244,07-JAN-16,300,300,AVANSAS,1-2084/20-01,"PAULĖ KUZMICKIENĖ"
1946599,07-JAN-16,300,300,AVANSAS,1-2084/21-01,"ARTUR LIUDKOVSKI"
1946608,07-JAN-16,296.07,296.07,AVANSAS,1-2084/23-01,"ZBIGNIEV MACIEJEVSKI"
1946614,07-JAN-16,28.49,28.49,AVANSAS,1-2084/28-01,"RAFAEL MUKSINOV"
1946617,07-JAN-16,300,300,AVANSAS,1-2084/29-01,"KĘSTUTIS NĖNIUS"
1946837,07-JAN-16,300,300,AVANSAS,1-2084/31-01,"VIOLETA PODOLSKAITĖ"
1946841,07-JAN-16,300,300,AVANSAS,1-2084/32-01,"ROMUALDA POŠEVECKAJA"
1946843,07-JAN-16,300,300,AVANSAS,1-2084/33-01,"GEDIMINAS RUDŽIONIS"
1946848,07-JAN-16,300,300,AVANSAS,1-2084/34-01,"GŽEGOŽ SAKSON"
1946851,07-JAN-16,300,300,AVANSAS,1-2084/35-01,"ARVYDAS SEKMOKAS"
1946891,07-JAN-16,109.34,109.34,AVANSAS,1-2084/39-01,"LIUTAURAS STOŠKUS"
1946897,07-JAN-16,300,300,AVANSAS,1-2084/40-01,"ŽILVINAS ŠILGALIS"
1946905,07-JAN-16,300,300,AVANSAS,1-2084/41-01,"EDITA ŠIŠKO"
1946914,07-JAN-16,293.1,293.1,AVANSAS,1-2084/42-01,"ALDONA ŠVENTICKIENĖ"
1946924,07-JAN-16,300,300,AVANSAS,1-2084/43-01,"GEDIMINAS ŠVILPA"
1946935,07-JAN-16,300,300,AVANSAS,1-2084/44-01,"EDITA TAMOŠIŪNAITĖ"
1946937,07-JAN-16,300,300,AVANSAS,1-2084/45-01,"SKIRMANTAS TUMELIS"
1946938,07-JAN-16,49.85,49.85,AVANSAS,1-2084/49-01,"LINAS KVEDARAVIČIUS"
1952180,22-DEC-15,22,22,AVANSAS,K0100966,"REMIGIJUS ŠIMAŠIUS"
1952206,22-DEC-15,22,22,AVANSAS,K0100967,"REMIGIJUS ŠIMAŠIUS"
1952224,08-JAN-16,639.8,639.8,AVANSAS,1-2084/48-01,"VALDAS BENKUNSKAS"
1952231,08-JAN-16,300,300,AVANSAS,1-2084/47-01,"ARTŪRAS ZUOKAS"
1952238,08-JAN-16,104.61,104.61,AVANSAS,1-2084/26-01,"VYTAUTAS MITALAS"
1952248,08-JAN-16,287.7,287.7,AVANSAS,1-2084/27-01,"MIROSLAVAS MONKEVIČIUS"
1952257,18-DEC-15,42,42,AVANSAS,24-59,"VAIDAS KUKARĖNAS"
1960154,22-DEC-15,78.64,78.64,AVANSAS,"DPI.9 236","REMIGIJUS ŠIMAŠIUS"
1960171,13-JAN-16,300,300,AVANSAS,1-2084/22-01,"MYKOLAS MAJAUSKAS"
1960175,13-JAN-16,300,300,AVANSAS,1-2084/18-01,"VAIDAS KUKARĖNAS"
1960179,13-JAN-16,300,300,AVANSAS,1-2084/15-01,"JUSTINA KAŠĖTAITĖ"
1960187,13-JAN-16,300,300,AVANSAS,1-2084/30-01,"JUOZAS OLEKAS"
1960193,13-JAN-16,126.75,126.75,AVANSAS,1-2084/3-01,"AUŠRINĖ ARMONAITĖ"
1960200,13-JAN-16,265.08,265.08,AVANSAS,1-2084/36-01,"MARIUS SKARUPSKAS"
1960206,13-JAN-16,300,300,AVANSAS,1-2084/37-01,"ŠARŪNAS SKUČAS"
1960214,13-JAN-16,300,300,AVANSAS,1-2084/46-01,"VIDAS URBONAVIČIUS"
1963263,18-JAN-16,6.9,6.9,AVANSAS,1-2084/42-01.1,"ALDONA ŠVENTICKIENĖ"
1964971,30-DEC-15,0,,AVANSAS,"PŪS 1172.1","LINAS KVEDARAVIČIUS"
1964973,10-NOV-15,0,,AVANSAS,"DP1.9 230.1","GINTAUTAS PALUCKAS"
1964979,21-DEC-15,0,,AVANSAS,"MAX 600150005055.1","VALDAS BENKUNSKAS"
1964980,08-JAN-16,134,134,AVANSAS,"ERA 7021","VALDAS BENKUNSKAS"
1965400,05-JAN-16,58.49,58.49,AVANSAS,"PŪS 1172","LINAS KVEDARAVIČIUS"
1965406,11-JAN-16,89.76,89.76,AVANSAS,"DP1.9 230","GINTAUTAS PALUCKAS"
1965418,14-JAN-16,20.9,20.9,AVANSAS,"MAX 600150005055","VALDAS BENKUNSKAS"
1967332,18-MAY-15,41.55,41.55,AVANSAS,"NK 14717","REMIGIJUS ŠIMAŠIUS"
1967335,29-JAN-16,57,57,AVANSAS,24-6/1,"REMIGIJUS ŠIMAŠIUS"
1967340,03-FEB-16,76,76,AVANSAS,24-7,"AUŠRINĖ ARMONAITĖ"
1968867,05-FEB-16,300,300,AVANSAS,1-90/3-02,"AUŠRINĖ ARMONAITĖ"
1968877,05-FEB-16,300,300,AVANSAS,1-90/4-02,"RITA BALČIŪNIENĖ"
1968886,05-FEB-16,300,300,AVANSAS,1-90/5-02,"ADOMAS BUŽINSKAS"
1968898,05-FEB-16,300,300,AVANSAS,1-90/6-02,"RENATA CYTACKA"
1968914,05-FEB-16,300,300,AVANSAS,1-90/7-02,"ALGIS ČAPLIKAS"
1968928,05-FEB-16,300,300,AVANSAS,1-90/10-02,"VAIDOTAS ILGIUS"
1968933,05-FEB-16,300,300,AVANSAS,1-90/12-02,"JUOZAS IMBRASAS"
1968939,05-FEB-16,300,300,AVANSAS,1-90/14-02,"JAROSLAV KAMINSKI"
1968944,05-FEB-16,300,300,AVANSAS,1-90/15-02,"JUSTINA KAŠĖTAITĖ"
1968993,05-FEB-16,300,300,AVANSAS,1-90/16-02,"ANDRIUS KATINAS"
1969017,05-FEB-16,300,300,AVANSAS,1-90/17-02,"AUKSĖ KONTRIMIENĖ"
1969029,05-FEB-16,300,300,AVANSAS,1-90/18-02,"VAIDAS KUKARĖNAS"
1969035,05-FEB-16,300,300,AVANSAS,1-90/20-02,"PAULĖ KUZMICKIENĖ"
1969047,05-FEB-16,300,300,AVANSAS,1-90/21-02,"ARTUR LIUDKOVSKI"
1969059,05-FEB-16,300,300,AVANSAS,1-90/22-02,"MYKOLAS MAJAUSKAS"
1969069,05-FEB-16,300,300,AVANSAS,1-90/23-02,"ZBIGNIEV MACIEJEVSKI"
1969077,05-FEB-16,300,300,AVANSAS,1-90/25-02,"VIDMANTAS MARTIKONIS"
1969085,05-FEB-16,300,300,AVANSAS,1-90/26-02,"VYTAUTAS MITALAS"
1969098,05-FEB-16,300,300,AVANSAS,1-90/27-02,"MIROSLAVAS MONKEVIČIUS"
1969274,05-FEB-16,300,300,AVANSAS,1-90/28-02,"RAFAEL MUKSINOV"
1969284,05-FEB-16,300,300,AVANSAS,1-90/29-02,"KĘSTUTIS NĖNIUS"
1969289,05-FEB-16,300,300,AVANSAS,1-90/30-02,"JUOZAS OLEKAS"
1969316,05-FEB-16,300,300,AVANSAS,1-90/31-02,"VIOLETA PODOLSKAITĖ"
1969788,05-FEB-16,300,300,AVANSAS,1-90/32-02,"ROMUALDA POŠEVECKAJA"
1969799,05-FEB-16,300,300,AVANSAS,1-90/33-02,"GEDIMINAS RUDŽIONIS"
1969832,05-FEB-16,300,300,AVANSAS,1-90/34-02,"GŽEGOŽ SAKSON"
1969842,05-FEB-16,300,300,AVANSAS,1-90/35-02,"ARVYDAS SEKMOKAS"
1969870,05-FEB-16,300,300,AVANSAS,1-90/37-02,"ŠARŪNAS SKUČAS"
1969884,05-FEB-16,300,300,AVANSAS,1-90/38-02,"GEDIMINAS STORPIRŠTIS"
1969896,05-FEB-16,300,300,AVANSAS,1-90/39-02,"LIUTAURAS STOŠKUS"
1969903,05-FEB-16,300,300,AVANSAS,1-90/40-02,"ŽILVINAS ŠILGALIS"
1969921,05-FEB-16,300,300,AVANSAS,1-90/41-02,"EDITA ŠIŠKO"
1969930,05-FEB-16,300,300,AVANSAS,1-90/42-02,"ALDONA ŠVENTICKIENĖ"
1969935,05-FEB-16,300,300,AVANSAS,1-90/43-02,"GEDIMINAS ŠVILPA"
1969940,05-FEB-16,300,300,AVANSAS,1-90/44-02,"EDITA TAMOŠIŪNAITĖ"
1969944,05-FEB-16,300,300,AVANSAS,1-90/45-02,"SKIRMANTAS TUMELIS"
1969949,05-FEB-16,300,300,AVANSAS,1-90/46-02,"VIDAS URBONAVIČIUS"
1969955,05-FEB-16,300,300,AVANSAS,1-90/47-02,"ARTŪRAS ZUOKAS"
1969962,01-FEB-16,134.33,134.33,AVANSAS,1-90/48-01,"VALDAS BENKUNSKAS"
1969968,02-FEB-16,94.39,94.39,AVANSAS,1-90/49-01,"LINAS KVEDARAVIČIUS"
1969999,03-FEB-16,46.5,46.5,AVANSAS,24-7.1,"AUŠRINĖ ARMONAITĖ"
1970661,08-FEB-16,154,154,AVANSAS,AV2,"VYTAUTAS MITALAS"
1980741,02-FEB-16,78.06,78.06,AVANSAS,"DP1.9 262","REMIGIJUS ŠIMAŠIUS"
1980781,08-FEB-16,50.07,50.07,AVANSAS,"ER1 1712","REMIGIJUS ŠIMAŠIUS"
1980801,11-FEB-16,87,87,AVANSAS,24-11,"ARVYDAS SEKMOKAS"
1980808,11-FEB-16,117.5,117.5,AVANSAS,24-10,"REMIGIJUS ŠIMAŠIUS"
1987690,11-FEB-16,18,18,AVANSAS,24-11.1,"ARVYDAS SEKMOKAS"
1990006,17-FEB-16,66.37,66.37,AVANSAS,"DP1.9 272","REMIGIJUS ŠIMAŠIUS"
1990137,17-FEB-16,78.12,78.12,AVANSAS,"FOO 154365","REMIGIJUS ŠIMAŠIUS"
1997360,12-FEB-16,142.5,142.5,AVANSAS,24-12,"REMIGIJUS ŠIMAŠIUS"
1997405,29-FEB-16,190.63,190.63,AVANSAS,1-90/48-02,"VALDAS BENKUNSKAS"
1997409,29-FEB-16,113.2,113.2,AVANSAS,1-90/49-02,"LINAS KVEDARAVIČIUS"
1997424,04-MAR-16,300,300,AVANSAS,1-90/3-03,"AUŠRINĖ ARMONAITĖ"
1997431,04-MAR-16,300,300,AVANSAS,1-90/4-03,"RITA BALČIŪNIENĖ"
1997437,04-MAR-16,300,300,AVANSAS,1-90/5-03,"ADOMAS BUŽINSKAS"
1997442,04-MAR-16,300,300,AVANSAS,1-90/6-03,"RENATA CYTACKA"
1997445,04-MAR-16,300,300,AVANSAS,1-90/7-03,"ALGIS ČAPLIKAS"
1997454,04-MAR-16,189.8,189.8,AVANSAS,1-90/10-03,"VAIDOTAS ILGIUS"
1997458,04-MAR-16,124.07,124.07,AVANSAS,1-90/11-03,"AUDRONIS IMBRASAS"
1997462,04-MAR-16,300,300,AVANSAS,1-90/12-03,"JUOZAS IMBRASAS"
1997467,04-MAR-16,353.65,353.65,AVANSAS,1-90/13-03,"VINCAS JURGUTIS"
1997472,04-MAR-16,300,300,AVANSAS,1-90/14-03,"JAROSLAV KAMINSKI"
1997516,04-MAR-16,300,300,AVANSAS,1-90/15-03,"JUSTINA KAŠĖTAITĖ"
1997529,04-MAR-16,300,300,AVANSAS,1-90/16-03,"ANDRIUS KATINAS"
1997537,04-MAR-16,300,300,AVANSAS,1-90/17-03,"AUKSĖ KONTRIMIENĖ"
1997557,04-MAR-16,300,300,AVANSAS,1-90/18-03,"VAIDAS KUKARĖNAS"
1997567,04-MAR-16,300,300,AVANSAS,1-90/20-03,"PAULĖ KUZMICKIENĖ"
1997575,04-MAR-16,300,300,AVANSAS,1-90/21-03,"ARTUR LIUDKOVSKI"
1997585,04-MAR-16,300,300,AVANSAS,1-90/22-03,"MYKOLAS MAJAUSKAS"
1997588,04-MAR-16,300,300,AVANSAS,1-90/23-03,"ZBIGNIEV MACIEJEVSKI"
1997609,04-MAR-16,321.47,321.47,AVANSAS,1-90/24-03,"AUŠRA MALDEIKIENĖ"
1997627,04-MAR-16,301.85,301.85,AVANSAS,1-90/25-03,"VIDMANTAS MARTIKONIS"
1997634,04-MAR-16,300,300,AVANSAS,1-90/26-03,"VYTAUTAS MITALAS"
1997644,04-MAR-16,300,300,AVANSAS,1-90/27-03,"MIROSLAVAS MONKEVIČIUS"
1997651,04-MAR-16,300,300,AVANSAS,1-90/28-03,"RAFAEL MUKSINOV"
1997656,04-MAR-16,300,300,AVANSAS,1-90/29-03,"KĘSTUTIS NĖNIUS"
1997665,04-MAR-16,300,300,AVANSAS,1-90/30-03,"JUOZAS OLEKAS"
1997677,04-MAR-16,300,300,AVANSAS,1-90/31-03,"VIOLETA PODOLSKAITĖ"
1997685,04-MAR-16,300,300,AVANSAS,1-90/32-03,"ROMUALDA POŠEVECKAJA"
1997693,04-MAR-16,300,300,AVANSAS,1-90/33-03,"GEDIMINAS RUDŽIONIS"
1997708,04-MAR-16,300,300,AVANSAS,1-90/34-03,"GŽEGOŽ SAKSON"
1997949,04-MAR-16,300,300,AVANSAS,1-90/35-03,"ARVYDAS SEKMOKAS"
1998071,04-MAR-16,300,300,AVANSAS,1-90/36-03,"MARIUS SKARUPSKAS"
1998075,04-MAR-16,300,300,AVANSAS,1-90/37-03,"ŠARŪNAS SKUČAS"
1998082,04-MAR-16,180.33,180.33,AVANSAS,1-90/38-03,"GEDIMINAS STORPIRŠTIS"
1998089,04-MAR-16,300,300,AVANSAS,1-90/39-03,"LIUTAURAS STOŠKUS"
1998109,04-MAR-16,300,300,AVANSAS,1-90/40-03,"ŽILVINAS ŠILGALIS"
1998121,04-MAR-16,300,300,AVANSAS,1-90/41-03,"EDITA ŠIŠKO"
1998128,04-MAR-16,300,300,AVANSAS,1-90/42-03,"ALDONA ŠVENTICKIENĖ"
1998132,04-MAR-16,300,300,AVANSAS,1-90/43-03,"GEDIMINAS ŠVILPA"
1998134,04-MAR-16,300,300,AVANSAS,1-90/44-03,"EDITA TAMOŠIŪNAITĖ"
1998137,04-MAR-16,300,300,AVANSAS,1-90/45-03,"SKIRMANTAS TUMELIS"
1998145,04-MAR-16,300,300,AVANSAS,1-90/46-03,"VIDAS URBONAVIČIUS"
1998147,04-MAR-16,300,300,AVANSAS,1-90/47-03,"ARTŪRAS ZUOKAS"
2006322,08-MAR-16,19.47,19.47,AVANSAS,"VLN 52","REMIGIJUS ŠIMAŠIUS"
2006331,29-JAN-16,156,156,AVANSAS,"FCA 02444","GINTAUTAS PALUCKAS"
2006336,10-FEB-16,123,123,AVANSAS,SFMA-2857D,"GINTAUTAS PALUCKAS"
2006375,11-FEB-16,17.2,17.2,AVANSAS,24-10.1,"REMIGIJUS ŠIMAŠIUS"
2022305,22-MAR-16,54.8,54.8,AVANSAS,"OZ 2016075","GINTAUTAS PALUCKAS"
2022351,14-MAR-16,203,203,AVANSAS,24-23,"LINAS KVEDARAVIČIUS"
2033616,07-APR-16,300,300,AVANSAS,1-90/4-04,"RITA BALČIŪNIENĖ"
2033617,07-APR-16,300,300,AVANSAS,1-90/5-04,"ADOMAS BUŽINSKAS"
2034025,07-APR-16,288.79,288.79,AVANSAS,1-90/6-04,"RENATA CYTACKA"
2034026,07-APR-16,277.17,277.17,AVANSAS,1-90/7-04,"ALGIS ČAPLIKAS"
2034028,07-APR-16,300,300,AVANSAS,1-90/12-04,"JUOZAS IMBRASAS"
2034032,07-APR-16,282.96,282.96,AVANSAS,1-90/13-04,"VINCAS JURGUTIS"
2034089,07-APR-16,300,300,AVANSAS,1-90/21-04,"ARTUR LIUDKOVSKI"
2034099,07-APR-16,300,300,AVANSAS,1-90/22-04,"MYKOLAS MAJAUSKAS"
2034112,07-APR-16,300,300,AVANSAS,1-90/23-04,"ZBIGNIEV MACIEJEVSKI"
2034185,07-APR-16,145.27,145.27,AVANSAS,1-90/24-04,"AUŠRA MALDEIKIENĖ"
2034200,07-APR-16,293.08,293.08,AVANSAS,1-90/26-04,"VYTAUTAS MITALAS"
2034210,07-APR-16,300,300,AVANSAS,1-90/28-04,"RAFAEL MUKSINOV"
2034227,07-APR-16,300,300,AVANSAS,1-90/29-04,"KĘSTUTIS NĖNIUS"
2034252,07-APR-16,300,300,AVANSAS,1-90/31-04,"VIOLETA PODOLSKAITĖ"
2034283,07-APR-16,299.03,299.03,AVANSAS,1-90/32-04,"ROMUALDA POŠEVECKAJA"
2034293,07-APR-16,300,300,AVANSAS,1-90/33-04,"GEDIMINAS RUDŽIONIS"
2034304,07-APR-16,300,300,AVANSAS,1-90/35-04,"ARVYDAS SEKMOKAS"
2034316,07-APR-16,280.89,280.89,AVANSAS,1-90/40-04,"ŽILVINAS ŠILGALIS"
2034331,07-APR-16,300,300,AVANSAS,1-90/42-04,"ALDONA ŠVENTICKIENĖ"
2034347,07-APR-16,300,300,AVANSAS,1-90/44-04,"EDITA TAMOŠIŪNAITĖ"
2034420,31-MAR-16,333.46,333.46,AVANSAS,1-90/48-03,"VALDAS BENKUNSKAS"
2034429,31-MAR-16,109.73,109.73,AVANSAS,1-90/49-03,"LINAS KVEDARAVIČIUS"
2034436,15-MAR-16,64.06,64.06,AVANSAS,"DP1.9 299","LINAS KVEDARAVIČIUS"
2034442,01-APR-16,135.9,135.9,AVANSAS,"INT 5448","VALDAS BENKUNSKAS"
2034466,22-MAR-16,64.06,64.06,AVANSAS,"DP1.9 308","GINTAUTAS PALUCKAS"
2034893,08-APR-16,300,300,AVANSAS,1-90/41-04,"EDITA ŠIŠKO"
2034904,08-APR-16,274.28,274.28,AVANSAS,1-90/37-04,"ŠARŪNAS SKUČAS"
2034911,08-APR-16,132.15,132.15,AVANSAS,1-90/17-04,"AUKSĖ KONTRIMIENĖ"
2034969,08-APR-16,300,300,AVANSAS,1-90/27-04,"MIROSLAVAS MONKEVIČIUS"
2034980,08-APR-16,220.54,220.54,AVANSAS,1-90/14-04,"JAROSLAV KAMINSKI"
2037125,11-APR-16,300,300,AVANSAS,1-90/3-04,"AUŠRINĖ ARMONAITĖ"
2037137,11-APR-16,300,300,AVANSAS,1-90/20-04,"PAULĖ KUZMICKIENĖ"
2037146,11-APR-16,264.7,264.7,AVANSAS,1-90/16-04,"ANDRIUS KATINAS"
2037152,11-APR-16,300,300,AVANSAS,1-90/43-04,"GEDIMINAS ŠVILPA"
2037171,11-APR-16,300,300,AVANSAS,1-90/34-04,"GŽEGOŽ SAKSON"
2039998,13-APR-16,300,300,AVANSAS,1-90/30-04,"JUOZAS OLEKAS"
2040004,13-APR-16,230.49,230.49,AVANSAS,1-90/39-04,"LIUTAURAS STOŠKUS"
2042339,31-MAR-16,54.8,54.8,AVANSAS,SFMA-2891D,"GINTAUTAS PALUCKAS"
2042348,31-MAR-16,110.2,110.2,AVANSAS,SFMA-2891D.1,"GINTAUTAS PALUCKAS"
2042585,08-APR-16,189,189,AVANSAS,24-36,"GINTAUTAS PALUCKAS"
2042595,08-APR-16,81,81,AVANSAS,24-37,"REMIGIJUS ŠIMAŠIUS"
2043585,15-APR-16,239.13,239.13,AVANSAS,1-90/15-04,"JUSTINA KAŠĖTAITĖ"
2043606,18-APR-16,300,300,AVANSAS,1-90/46-04,"VIDAS URBONAVIČIUS"
2043619,14-MAR-16,59.26,59.26,AVANSAS,24-23.1,"LINAS KVEDARAVIČIUS"
2046275,21-APR-16,300,300,AVANSAS,1-90/18-04,"VAIDAS KUKARĖNAS"
2051330,12-APR-16,68.86,68.86,AVANSAS,"DP1.9 315","REMIGIJUS ŠIMAŠIUS"
